candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_000044,kr_0002,kroger,2 for $5 Kroger Whole Milk 1 Gallon,Kroger,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4722,0.85,1.0,1.0,1.0,0.7,0.4,1.0,0.92,1.0,0.8083,0.7972,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000045,kr_0002,kroger,2 for $5 Kroger Whole Milk 1 Gallon,Kroger,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,wm_0083,walmart,Great Value Whole Milk Mozzarella Shredded 16 oz,Great Value,milk,dairy_milk,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.5301,0.85,1.0,1.0,0.25,0.7,1.0,1.0,0.92,1.0,0.727,0.8105,"[""pack_size_conflict"", ""quantity_type_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000046,kr_0002,kroger,2 for $5 Kroger Whole Milk 1 Gallon,Kroger,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.5974,0.85,1.0,1.0,0.25,0.7,1.0,1.0,0.92,1.0,0.7371,0.8172,"[""pack_size_conflict"", ""quantity_type_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000047,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0001,target,Good & Gather Organic Whole Milk 1 Gal,Good & Gather,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.48,0.85,1.0,1.0,0.0,0.7,0.0,1.0,0.92,1.0,0.5695,0.568,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000048,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0002,target,"Good & Gather Whole Milk, 1 Gallon",Good & Gather,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.5634,0.85,1.0,1.0,0.0,0.7,0.4,1.0,0.92,1.0,0.622,0.6563,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000049,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0041,target,Horizon Organic Whole Milk - 0.5 Gal,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4658,0.5,1.0,1.0,1.0,0.7,0.0,0.0,0.92,1.0,0.7149,0.7166,"[""organic_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000050,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",MEDIUM,0.75,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.585,0.65,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000051,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.6786,0.5,1.0,1.0,0.65,0.7,1.0,0.0,0.92,1.0,0.7768,0.8854,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000052,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0088,target,Good & Gather Organic Whole Milk 1/2 Gal,Good & Gather,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.5195,0.85,1.0,1.0,1.0,0.7,0.0,1.0,0.92,1.0,0.7754,0.7219,"[""organic_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000053,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,tg_0180,target,Market Pantry Plain Whole Milk Yogurt - 32 oz,Market Pantry,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4634,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.92,1.0,0.657,0.6838,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000054,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0001,whole_foods,"365 Organic Whole Milk, 128 fl oz",365,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.3714,0.85,1.0,1.0,0.0,0.7,0.0,1.0,0.92,1.0,0.5532,0.5571,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000055,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0002,whole_foods,365 Whole Milk 1 Gallon,365,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.6471,0.85,1.0,1.0,0.0,0.7,0.4,1.0,0.92,1.0,0.6346,0.6647,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000056,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0003,whole_foods,365 2% Reduced Fat Milk 64 fl oz,365,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.7451,0.85,1.0,1.0,1.0,0.7,1.0,1.0,0.92,1.0,0.9093,0.9445,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000057,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.3662,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7399,0.7866,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000059,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0073,whole_foods,365 Organic Coconut Milk Can 13.5 fl oz,365,milk,dairy_milk,13.5,volume,can,True,0.787,True,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4211,0.85,1.0,1.0,0.0,0.7,0.4,1.0,0.8535,1.0,0.6007,0.6421,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000060,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wf_0147,whole_foods,365 Plain Whole Milk Yogurt 32 oz,365,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4571,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.92,1.0,0.6561,0.6832,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000061,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0001,walmart,Great Value Organic Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4384,0.85,1.0,1.0,0.0,0.7,0.0,1.0,0.92,1.0,0.5633,0.5638,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000062,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0002,walmart,Great Value Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4923,0.85,1.0,1.0,0.0,0.7,0.4,1.0,0.92,1.0,0.6113,0.6492,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000063,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0003,walmart,Great Value 2% Reduced Fat Milk 0.5 gal,Great Value,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.6842,0.85,1.0,1.0,1.0,0.7,1.0,1.0,0.92,1.0,0.9001,0.9384,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000064,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0036,walmart,"Horizon Organic Whole Milk, 64 fl oz",Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.3288,0.5,1.0,1.0,1.0,0.7,0.0,0.0,0.92,1.0,0.6943,0.7029,"[""organic_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000065,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0037,walmart,Horizon Organic 2% Reduced Fat Milk 1 gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",MEDIUM,0.6923,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5763,0.6442,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000066,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0038,walmart,"Fairlife Lactose Free 2% Ultra-Filtered Milk, 52 fl oz",Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.858,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4615,0.5,1.0,1.0,0.65,0.7,0.75,0.0,0.889,1.0,0.7192,0.8136,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000067,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.7297,0.85,1.0,1.0,0.0,0.7,1.0,1.0,0.92,1.0,0.707,0.793,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000068,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0083,walmart,Great Value Whole Milk Mozzarella Shredded 16 oz,Great Value,milk,dairy_milk,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4706,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.92,1.0,0.6581,0.6846,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000069,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4557,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.92,1.0,0.6559,0.6831,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000070,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,tg_0003,target,Good & Gather Unsweetened Almond Milk 64 fl oz,Good & Gather,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",HIGH,0.5806,0.85,1.0,1.0,1.0,0.7,1.0,1.0,0.92,1.0,0.8846,0.9281,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000071,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,tg_0037,target,S1Ik Unsweetened Almondmilk - 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""unsweetened""]",HIGH,0.7333,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.855,0.9433,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type almond_milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000072,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0004,whole_foods,365 Unsweetened Almond Milk 64 fl oz,365,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",HIGH,0.6024,0.85,1.0,1.0,1.0,0.7,1.0,1.0,0.92,1.0,0.8879,0.9302,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000073,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""unsweetened""]",HIGH,0.7586,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8588,0.9459,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type almond_milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
