candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,shared_token_count,same_product_type,same_category_family,same_brand,both_private_label,same_quantity_type,quantity_ratio,quantity_compatible,candidate_priority
cand_000066,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0038,walmart,"Fairlife Lactose Free 2% Ultra-Filtered Milk, 52 fl oz",Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.858,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",1,True,True,False,False,True,0.8125,True,HIGH
cand_000067,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",3,True,True,False,True,True,0.5,False,HIGH
cand_000068,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0083,walmart,Great Value Whole Milk Mozzarella Shredded 16 oz,Great Value,milk,dairy_milk,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",1,True,True,False,True,False,0.25,False,HIGH
cand_000069,kr_0003,kroger,Kroger 2% Reduced Fat Milk 1/2 Gallon,Kroger,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",1,True,True,False,True,False,0.5,False,HIGH
cand_000070,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,tg_0003,target,Good & Gather Unsweetened Almond Milk 64 fl oz,Good & Gather,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000071,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,tg_0037,target,S1Ik Unsweetened Almondmilk - 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""unsweetened""]",2,True,True,False,False,True,1.0,True,HIGH
cand_000072,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0004,whole_foods,365 Unsweetened Almond Milk 64 fl oz,365,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000073,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""unsweetened""]",2,True,True,False,False,True,1.0,True,HIGH
cand_000074,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wm_0004,walmart,"Great Value Unsweetened Almond Milk, 64 fl oz",Great Value,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000075,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wm_0034,walmart,"Silk Unsweetened Almondmilk, 64 fl oz",Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""unsweetened""]",2,True,True,False,False,True,1.0,True,HIGH
cand_000076,kr_0004,kroger,Simple Truth Unsweetened Almondmilk Half Gallon,Simple Truth,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wm_0075,walmart,"Great Value Original Almond Milk, 64 fl oz",Great Value,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_product_type""]",[],0,True,True,False,True,True,1.0,True,HIGH
cand_000077,kr_0005,kroger,Simple Truth Oatmilk Original 64 fl oz,Simple Truth,oat_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,tg_0039,target,Oatly Original Oat Milk - 64 fl oz,Oatly,oat_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_product_type""]",[],0,True,True,False,False,True,1.0,True,HIGH
cand_000078,kr_0005,kroger,Simple Truth Oatmilk Original 64 fl oz,Simple Truth,oat_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0005,whole_foods,365 Original Oat Milk 64 fl oz,365,oat_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_product_type""]",[],0,True,True,False,True,True,1.0,True,HIGH
cand_000079,kr_0005,kroger,Simple Truth Oatmilk Original 64 fl oz,Simple Truth,oat_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0025,whole_foods,0atly Orig1nal Oatmilk 64 fl 0z,Oatly,oat_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""oatmilk""]",1,True,True,False,False,True,1.0,True,HIGH
cand_000080,kr_0005,kroger,Simple Truth Oatmilk Original 64 fl oz,Simple Truth,oat_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,wf_0026,whole_foods,Oatly Barista Edition Oatmilk 32 fl oz,Oatly,oat_milk,plant_based_milk,32.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""oatmilk""]",1,True,True,False,False,True,0.5,False,LOW
cand_000081,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,tg_0005,target,Good & Gather Cage-Free Large Brown Grade A Eggs - 1 Dozen,Good & Gather,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""grade"", ""large""]",4,True,True,False,True,True,1.0,True,HIGH
cand_000082,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,tg_0006,target,Good & Gather Organic Cage-Free Grade A Large Brown Eggs - 1 Dozen,Good & Gather,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""grade"", ""large""]",4,True,True,False,True,True,1.0,True,HIGH
cand_000083,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0006,whole_foods,"365 Large Brown Eggs, Dozen",365,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000084,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0007,whole_foods,"Save $1 365 Organic Large Brown Eggs, Dozen",365,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000085,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0048,whole_foods,Vital Farms Pasture-Raised Eggs Dozen,Vital Farms,eggs,eggs,12.0,count,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""eggs""]",1,True,True,False,False,True,1.0,True,HIGH
cand_000086,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,wm_0005,walmart,Great Value Cage Free Large Brown Eggs 12 Count,Great Value,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000087,kr_0006,kroger,"Kroger Grade A Large Brown Eggs, 12 ct",Kroger,eggs,eggs,12.0,count,unknown,True,0.92,False,wm_0006,walmart,"Great Value Organic Large Brown Eggs, 12 Count",Great Value,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000088,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,tg_0005,target,Good & Gather Cage-Free Large Brown Grade A Eggs - 1 Dozen,Good & Gather,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""cage"", ""eggs"", ""free"", ""large""]",5,True,True,False,True,True,1.0,True,HIGH
cand_000089,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,tg_0006,target,Good & Gather Organic Cage-Free Grade A Large Brown Eggs - 1 Dozen,Good & Gather,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""cage"", ""eggs"", ""free"", ""large""]",5,True,True,False,True,True,1.0,True,HIGH
cand_000090,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0006,whole_foods,"365 Large Brown Eggs, Dozen",365,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000091,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0007,whole_foods,"Save $1 365 Organic Large Brown Eggs, Dozen",365,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000092,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,wf_0048,whole_foods,Vital Farms Pasture-Raised Eggs Dozen,Vital Farms,eggs,eggs,12.0,count,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""eggs""]",1,True,True,False,False,True,1.0,True,HIGH
cand_000093,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,wm_0005,walmart,Great Value Cage Free Large Brown Eggs 12 Count,Great Value,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""cage"", ""eggs"", ""free"", ""large""]",5,True,True,False,True,True,1.0,True,HIGH
cand_000094,kr_0007,kroger,Simple Truth Organic Cage Free Large Brown Eggs 12 ct,Simple Truth,eggs,eggs,12.0,count,unknown,True,0.92,False,wm_0006,walmart,"Great Value Organic Large Brown Eggs, 12 Count",Great Value,eggs,eggs,12.0,count,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""brown"", ""eggs"", ""large""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000095,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,tg_0007,target,Market Pantry Classic White Bread - 20oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""white""]",2,True,True,False,True,True,1.0,True,HIGH
cand_000096,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,tg_0008,target,Market Pantry 100% Whole Wheat Bread 20 oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000097,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,tg_0090,target,Good & Gather Sliced Sourdough Bread 22 oz,Good & Gather,bread,bakery,22.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,0.9091,True,HIGH
cand_000098,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,tg_0096,target,Market Pantry White Sandwich Bread 20 oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""sandwich"", ""white""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000099,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,tg_0170,target,Good & Gather Pita Bread - 6 ct,Good & Gather,bread,bakery,6.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,False,0.3,False,HIGH
cand_000100,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wf_0008,whole_foods,Save $1 365 Classic White Sandwich Bread 20 oz,365,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""sandwich"", ""white""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000101,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wf_0137,whole_foods,365 Pita Bread 6 ct,365,bread,bakery,6.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,False,0.3,False,HIGH
cand_000102,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wm_0007,walmart,"Great Value White Sandwich Bread, 20 oz",Great Value,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""sandwich"", ""white""]",3,True,True,False,True,True,1.0,True,HIGH
cand_000103,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wm_0008,walmart,Great Value 100% Whole Wheat Bread 20 oz,Great Value,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000104,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wm_0092,walmart,Great Value Sliced White Bread 20 oz,Great Value,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""white""]",2,True,True,False,True,True,1.0,True,HIGH
cand_000105,kr_0008,kroger,Kroger White Sandwich Bread 20 oz Loaf,Kroger,bread,bakery,20.0,weight,loaf,True,1.0,False,wm_0169,walmart,"Great Value Pita Bread, 6 ct",Great Value,bread,bakery,6.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,False,0.3,False,HIGH
cand_000106,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0007,target,Market Pantry Classic White Bread - 20oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000107,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0008,target,Market Pantry 100% Whole Wheat Bread 20 oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread"", ""wheat""]",2,True,True,False,True,True,1.0,True,HIGH
cand_000108,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0090,target,Good & Gather Sliced Sourdough Bread 22 oz,Good & Gather,bread,bakery,22.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,0.9091,True,HIGH
cand_000109,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0096,target,Market Pantry White Sandwich Bread 20 oz,Market Pantry,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000110,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0107,target,Good & Gather Whole Wheat Tortillas 8 ct,Good & Gather,unknown,bakery,8.0,count,unknown,True,0.825,True,"[""same_category_shared_token""]","[""wheat""]",1,False,True,False,True,False,0.4,False,LOW
cand_000111,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,tg_0170,target,Good & Gather Pita Bread - 6 ct,Good & Gather,bread,bakery,6.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,False,0.3,False,HIGH
cand_000112,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,wf_0008,whole_foods,Save $1 365 Classic White Sandwich Bread 20 oz,365,bread,bakery,20.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,True,1.0,True,HIGH
cand_000113,kr_0009,kroger,Kroger 100% Whole Wheat Bread 20 oz,Kroger,bread,bakery,20.0,weight,unknown,True,1.0,False,wf_0137,whole_foods,365 Pita Bread 6 ct,365,bread,bakery,6.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bread""]",1,True,True,False,True,False,0.3,False,HIGH
